X,Y,X,
190,1965,374
301,2552,493
269,2433,617
314,2193,675
390,2215,489
437,2258,438
336,2409,399
306,2419,472
259,2288,383
153,2288,303
200,2402,330
231,2371,367
180,2262,402
168,2333,438
192,2377,409
157,2342,401
39,2255,389
-7,2252,463
15,2246,492
4,2151,495
-18,2163,557
-134,2302,621
-229,2352,675
-253,2308,613
-210,2029,509
37,1899,494
481,1995,295
352,1548,101
-101,1549,223
-515,1664,308
-850,2035,439
-944,2372,534
-804,2482,349
-423,2846,904
265,2079,723
530,1281,-108
412,858,-471
119,1613,311
625,2468,103
650,2481,-36
797,2010,-436
595,1625,-448
293,1639,-209
491,2240,45
948,2685,167
883,2308,205
724,1500,28
708,1410,-154
712,1999,160
924,2209,195
1064,2108,87
1029,1766,-35
673,1917,94
213,1986,15
7,1851,-29
-53,1694,-308
271,1701,-401
555,1891,-512
750,2061,-524
700,2407,-323
493,2532,-437
502,2187,185
1125,1798,-620
1084,1778,-108
434,2207,-337
334,2241,-249
657,1977,-268
398,1773,-265
641,2068,-168
803,1393,-58
687,1682,137
695,1820,284
753,1897,466
857,2580,310
704,2865,-89
178,2432,412
417,2031,607
557,1603,142
192,1608,-112
-50,2014,-40
-166,2163,16
-211,2176,35
-271,2289,92
-263,2299,153
-231,2202,17
-101,2065,-116
148,2016,-163
487,2006,-225
615,1806,-60
334,2004,79
-88,2111,245
-254,2003,332
-396,2310,513
-1060,2478,974
-113,2213,886
714,1854,346
746,1557,574
362,1719,925
77,1785,771
-46,1555,662
-159,1540,1019
87,1705,1259
470,2181,965
584,2399,591
390,1831,610
206,1293,631
386,1499,739
534,1896,955
594,2165,1012
565,1828,906
356,1541,803
78,1274,644
231,2159,420
307,2146,628
309,2257,571
332,2458,736
309,2275,394
369,2046,501
622,2326,888
1338,2073,691
1116,1596,600
714,1566,351
387,1868,552
227,2132,661
418,2020,570
574,1871,436
484,1863,465
305,1980,510
228,2032,525
330,1980,553
477,1908,532
575,1882,533
557,1940,539
477,1980,546
428,2014,570
403,2042,570
380,2038,598
419,2069,592
451,2094,563
461,2091,515
488,2078,489
466,2082,458
423,2100,425
393,2112,393
360,2121,352
325,2087,290
329,2045,270
293,2039,205
256,2024,161
256,1961,117
252,1888,93
248,1841,23
176,1829,56
85,1889,74
67,1975,151
10,2032,211
66,1991,327
92,1963,257
380,1962,363
559,2094,761
598,2327,820
348,2411,765
-190,1785,459
-474,1554,1337
-124,1634,1299
129,1638,1127
54,2048,1354
-50,2027,1392
25,1677,1146
184,1354,1437
221,1337,1566
248,1283,1323
231,1428,1195
481,1790,1046
468,2028,380
-5,2513,60
-826,2537,305
-979,2342,-72
-745,2317,1125
-808,1948,904
-595,1093,427
-258,1522,-56
-315,2108,911
-429,1919,1254
-388,1514,663
18,1544,586
198,1667,462
-99,1632,198
-378,1978,112
-398,3054,757
382,4013,1159
268,3275,-228
-177,1567,-78
-195,1059,345
890,1303,-347
1241,1776,-549
789,2828,-263
-15,2562,-256
-297,1790,-199
-293,1915,-94
69,1971,-25
321,1950,189
405,1880,219
177,1961,196
87,1822,9
597,2297,1013
718,2406,81
615,2217,17
492,1664,-24
139,1527,108
3,1966,54
-172,2245,99
-370,2166,102
-252,2048,-3
20,2113,-42
351,2185,103
646,2153,176
819,2061,226
904,1986,276
848,1920,323
560,2035,284
270,2175,271
73,2226,313
20,2187,260
71,2122,222
171,2110,178
190,2100,184
131,2068,212
62,2046,208
63,2043,212
126,2036,191
172,2054,135
196,2105,107
187,2143,69
155,2121,68
160,2071,113
174,2059,105
188,2094,90
180,2089,52
181,2095,45
191,2098,55
187,2072,54
183,2066,35
198,2078,46
196,2108,37
193,2086,-29
236,2046,65
233,2017,93
203,1977,-17
148,1993,-6
146,2096,-39
171,2138,-37
213,2080,-65
260,1965,-125
263,1868,-168
178,1712,-218
-25,1387,-317
-228,877,-267
-265,291,-121
-436,-12,-63
213,1864,1083
367,2649,926
881,2336,236
1021,2899,468
830,2192,469
509,2512,751
491,4167,1128
521,4465,1277
373,4531,1154
174,4609,1197
240,4556,1043
378,4369,662
392,4018,535
510,3422,319
611,2632,41
308,1228,-192
-354,212,-262
-655,-439,-102
-614,-522,145
-163,-105,102
178,216,28
184,348,283
154,171,170
87,-27,-7
6,-4,-26
75,45,-44
195,9,-25
189,52,-17
61,174,-35
-132,741,-353
-470,1531,-320
-81,2790,-69
207,3262,367
672,5530,2150
-5,4434,757
433,4278,1462
691,4284,1115
1322,4773,932
1368,4951,934
1077,4802,1083
604,4586,865
343,4222,845
352,3713,679
386,2993,367
309,2040,22
123,1113,-276
-74,462,-322
-137,-26,-120
-238,-387,136
-149,-381,73
8,-281,12
193,-24,157
226,293,170
138,454,183
-46,226,219
-69,37,105
-22,-117,-47
81,-171,-69
81,21,-106
-50,842,-320
-173,2301,-356
42,3441,374
644,4243,1569
667,4487,909
946,3438,845
679,4255,1091
532,5292,1166
1161,5282,872
1719,4388,997
1342,4133,888
353,3983,493
-84,4071,597
173,3908,648
593,3055,382
704,2114,4
392,1171,-284
86,469,-207
-94,-102,30
-264,-492,220
-354,-504,213
-99,-58,195
220,482,134
391,457,204
308,215,203
61,-6,111
-88,-267,-8
-200,-274,-108
-155,-70,82
-225,838,-54
-162,2318,-677
75,3191,-136
618,2893,422
981,3133,705
891,4116,685
764,3958,1087
658,4699,1127
779,4808,599
1793,4555,1023
1902,4216,1230
1109,3999,959
419,3896,637
262,3813,707
415,3233,570
570,2460,272
495,1696,-18
175,1078,-105
-46,580,9
-205,34,167
-263,-363,83
-88,-383,-116
77,-88,44
178,128,58
152,365,57
17,397,158
-59,179,100
32,-87,-19
97,-53,-282
-23,806,-491
-272,2314,-415
160,3468,-145
787,3779,814
426,3854,782
662,3192,344
1010,3642,781
1208,3639,650
1160,3830,537
969,3647,481
856,3385,660
808,3531,460
621,2994,194
362,2527,244
201,2260,246
112,1926,226
47,1666,235
-27,1508,230
112,1473,316
210,1246,220
296,996,72
265,803,-79
-38,829,-225
-196,987,-76
-161,1161,-107
-60,1414,-236
207,1815,-190
296,3221,277
843,4650,256
86,3113,-268
52,1609,-299
-163,1562,-436
-30,1842,-188
106,1885,-69
140,1823,-90
201,1725,-45
364,2053,-13
395,2280,-17
260,2190,-19
149,2035,-89
143,2037,-96
192,2071,-116
213,2097,-130
257,2111,-113
289,2091,-68
256,2034,-22
221,2019,-10
169,2049,-35
110,2067,-47
80,2055,-72
106,2072,-81
151,2076,-94
169,2078,-102
164,2073,-95
152,2085,-87
133,2102,-69
139,2085,-62
179,2062,-82
199,2052,-86
217,2049,-80
188,2050,-69
176,2056,-75
141,2064,-87
134,2073,-76
134,2078,-87
128,2097,-83
122,2093,-81
129,2075,-83
137,2067,-82
170,2055,-66
208,2059,-77
215,2060,-82
193,2063,-68
189,2075,-83
182,2064,-55
166,2060,-73
177,2054,-102
174,2071,-100
163,2081,-92
160,2078,-92
159,2060,-85
162,2069,-83
156,2067,-96
155,2072,-91
159,2069,-82
170,2068,-97
157,2078,-90
141,2086,-82
146,2069,-77
156,2056,-86
164,2065,-76
173,2073,-73
169,2066,-87
156,2068,-82
146,2083,-75
148,2079,-81
139,2062,-88
143,2060,-86
140,2066,-77
140,2064,-83
151,2079,-80
143,2076,-86
141,2075,-89
129,2084,-78
128,2087,-74
137,2084,-84
128,2082,-87
135,2078,-79
131,2076,-81
149,2062,-80
156,2057,-81
142,2073,-81
142,2088,-77
143,2070,-65
148,2067,-77
154,2077,-72
156,2080,-82
144,2069,-64
154,2071,-76
165,2062,-65
164,2073,-68
164,2079,-63
151,2062,-67
143,2064,-66
154,2074,-72
164,2075,-62
162,2071,-55
163,2069,-56
163,2065,-56
162,2075,-56
155,2080,-55
156,2086,-57
159,2071,-43
154,2066,-46
163,2055,-42
173,2057,-44
188,2073,-53
180,2079,-55
174,2065,-57
161,2062,-53
155,2067,-55
153,2091,-67
152,2085,-61
148,2076,-49
155,2063,-47
163,2064,-40
171,2064,-47
179,2063,-44
179,2063,-53
183,2064,-65
170,2070,-58
160,2081,-48
162,2069,-45
159,2066,-51
178,2065,-42
161,2060,-51
165,2079,-48
162,2073,-53
162,2084,-52
159,2076,-50
164,2067,-54
156,2075,-48
162,2077,-45
172,2068,-40
179,2059,-45
175,2061,-47
174,2059,-49
177,2077,-50
164,2083,-55
163,2068,-48
166,2074,-43
167,2068,-45
171,2067,-50
176,2066,-47
183,2055,-47
187,2061,-43
188,2069,-48
161,2069,-50
157,2069,-36
160,2073,-37
182,2073,-38
187,2070,-41
168,2068,-42
172,2065,-38
167,2070,-32
169,2067,-40
174,2074,-37
170,2081,-40
178,2081,-47
178,2065,-38
184,2068,-49
180,2065,-36
177,2071,-33
179,2068,-43
177,2067,-45
183,2066,-44
183,2074,-39
190,2069,-40
176,2063,-45
188,2066,-50
183,2070,-35
183,2072,-44
183,2074,-40
184,2065,-44
180,2072,-48
183,2067,-53
183,2062,-44
181,2070,-51
184,2072,-42
189,2065,-50
185,2067,-59
184,2066,-51
179,2071,-41
182,2070,-50
180,2060,-51
179,2059,-37
185,2064,-39
189,2060,-42
196,2064,-45
190,2075,-52
188,2072,-49
184,2067,-46
186,2070,-46
179,2058,-47
183,2071,-64
167,2064,-61
179,2065,-61
173,2070,-61
174,2064,-53
172,2065,-63
178,2076,-58
177,2069,-68
177,2067,-74
177,2068,-60
167,2065,-71
169,2062,-80
173,2059,-66
186,2073,-72
179,2070,-78
180,2052,-78
187,2064,-85
184,2071,-75
175,2057,-84
171,2063,-97
167,2069,-98
158,2079,-99
162,2085,-94
160,2082,-96
149,2078,-107
157,2079,-100
174,2072,-99
196,2063,-106
185,2062,-97
184,2062,-103
183,2058,-100
188,2071,-101
185,2068,-114
176,2070,-104
183,2073,-104
175,2074,-99
183,2070,-101
176,2074,-106
164,2068,-106
162,2078,-102
172,2078,-104
158,2075,-97
137,2100,-104
116,2121,-97
117,2121,-101
125,2092,-145
152,2057,-138
125,2047,-172
116,2036,-150
104,2036,-157
126,2025,-140
158,1998,-146
185,1938,-162
203,1891,-200
192,1976,-146
312,2163,-22
405,2348,-47
404,2271,-92
387,1998,-157
471,1865,-123
431,1990,-83
303,2051,-44
167,2004,-38
121,1979,21
198,2006,43
313,2056,2
449,2049,-6
543,2036,-9
514,2030,22
413,2034,29
296,2021,17
248,1992,24
294,1934,17
363,1956,0
391,2001,-10
438,1996,-25
479,1987,-34
510,1976,-41
485,1950,-38
461,1924,-71
423,1955,-114
410,1962,-135
417,1952,-151
482,1899,-170
611,1864,-352
717,1922,-550
1035,2208,-385
694,2833,-261
466,2788,-282
355,2593,-352
294,2791,-352
414,2683,-517
414,2496,-384
206,2161,-358
34,2243,-260
-12,2257,-156
110,2265,-150
345,2381,-116
523,2223,-43
348,2047,-80
225,1996,56
194,2053,81
353,2236,152
340,1759,141
410,1333,26
363,1353,69
648,1521,248
192,1185,155
190,1209,162
134,1196,195
186,1157,322
293,1268,360
230,1599,516
214,2047,756
411,2706,719
477,3040,733
285,2667,1025
112,2019,1219
172,2726,1074
1,3553,329
-258,2969,152
-106,2154,519
449,1381,163
487,748,-223
509,1188,-230
700,2240,-177
558,2515,-39
-173,2071,421
-216,1923,486
146,1641,164
233,1548,165
268,1797,123
193,2040,88
131,1803,176
127,1725,121
333,1702,-22
396,1738,-46
375,1731,-45
309,1812,15
238,1917,150
338,2020,73
221,2081,75
124,2161,-247
516,2072,-408
1036,2145,-279
936,2663,58
1003,2656,-119
945,2903,-300
1299,2655,-673
919,2456,-539
68,2342,-605
-984,2644,-587
-1274,2766,24
-471,2944,-183
654,2799,-435
1073,2741,-25
770,1884,-161
633,2217,205
479,2200,348
278,1678,452
238,1418,212
431,1353,87
384,1337,240
141,1036,306
6,975,249
-40,884,274
-82,745,343
-65,758,450
33,982,497
164,1499,522
381,2063,776
999,2732,1111
959,3285,376
482,3306,802
717,2768,1572
698,2485,1577
795,3496,1040
-145,3759,840
-735,3145,202
-479,1412,735
183,-218,88
-215,629,-467
179,1755,-788
186,3095,-687
-42,3098,335
-234,1898,836
501,1844,650
643,1202,181
500,1272,-164
632,1922,-57
507,1922,91
324,1745,71
348,1692,165
436,1732,91
406,1759,-48
370,1750,-39
333,1737,-29
210,1727,-88
188,1740,-27
214,1796,98
372,2016,149
551,2242,-83
436,2326,-194
549,2137,-210
843,2238,-110
1165,2373,-137
991,2955,-51
1007,3049,-434
637,3105,-740
251,2720,-824
-313,2447,-932
-668,2733,-440
-848,2397,-533
-315,2256,-132
711,2540,-148
827,2097,-227
699,1793,-191
561,1886,-45
656,2094,219
456,1570,317
373,1383,126
325,1275,184
268,1168,223
101,1100,271
15,1088,282
-41,931,330
-14,873,399
114,853,457
262,1113,550
416,1897,741
833,2879,879
426,3748,-359
178,4214,1022
1078,2988,1902
795,806,1709
579,2064,1234
-134,3514,-60
-1196,2722,-506
-630,2982,637
954,1991,310
341,432,-192
171,825,-479
-160,1491,-544
271,3201,104
-164,2697,786
293,2151,812
543,1601,254
359,1208,-201
310,1471,-161
343,2046,90
302,1787,131
241,1688,228
457,1702,-28
491,1584,-169
351,1635,-95
396,1728,-14
305,1862,126
342,1912,161
532,2127,-103
510,2261,-256
609,2128,-342
810,2175,-45
1013,2343,-4
812,2742,-58
1160,2738,-520
908,2734,-680
268,2895,-728
-355,2947,-831
-1258,2849,-481
-1204,2239,-431
-364,2354,-179
1240,2595,-287
1527,2295,-338
798,2357,-195
410,2249,158
321,2306,336
349,1865,390
81,1305,88
279,1177,109
508,1236,306
-59,1082,145
-20,1052,265
38,954,362
141,825,435
230,825,634
334,1075,440
309,1743,402
237,2719,720
511,3615,126
100,3685,637
428,3048,1922
411,1190,1421
558,2186,614
19,3849,24
-740,2586,53
31,2610,821
936,1969,51
330,681,-16
575,1026,-120
616,1871,-789
128,2254,-416
-538,2292,561
-168,2482,826
0,2126,609
192,1797,212
477,1803,-29
512,1742,-149
197,1519,-123
264,1433,-68
230,1596,-8
396,1980,-102
338,1924,54
247,1843,66
238,1941,72
365,2005,72
405,2008,-19
565,1929,-85
424,1909,-157
515,1904,-214
692,1893,-225
663,2147,-148
475,2571,-79
433,2896,-237
758,3114,-253
1239,2819,-545
1400,2420,-712
692,2575,-652
-261,2706,-556
-950,2484,-383
-1277,2036,-356
-485,1998,-224
456,2224,-318
1176,2197,-95
852,2207,61
509,2151,162
287,2136,212
158,1790,137
113,1713,107
185,1520,196
260,1448,257
117,1385,270
16,1294,320
-7,1165,352
106,1068,443
240,1163,521
213,1314,440
124,1617,400
2,2235,600
706,2581,620
836,2941,348
243,2752,1033
600,2130,1493
966,1401,949
733,2509,774
125,3827,48
-785,4164,116
-676,2361,-248
-6,2306,290
616,1381,135
376,621,-356
159,723,-514
-270,1333,-496
-349,2699,141
205,3479,648
476,2683,435
387,1848,74
246,1733,91
370,1680,-4
447,1771,-222
398,2008,-218
144,2003,-27
-20,1910,-57
104,2031,-106
293,2129,107
440,2110,233
414,2148,388
435,2215,315
483,2131,166
661,1997,-103
342,1749,-464
293,2152,-424
157,2164,-318
108,2094,-159
121,2028,-21
100,1886,23
151,1975,-54
335,2091,-67
493,2166,-63
584,2187,-53
447,2107,4
327,2002,54
222,1984,11
239,1994,6
272,2003,-12
334,2011,-4
312,2043,-22
177,2120,-9
63,2168,25
32,2140,-29
24,2074,-55
84,2026,-61
138,2037,-71
156,2090,-51
129,2146,-51
119,2155,-33
104,2100,-65
148,2081,-51
253,2074,-43
367,2120,-80
390,2101,-108
411,2054,-95
417,2034,-122
357,2049,-20
268,2078,41
287,2083,-33
358,2096,-64
474,2085,-110
625,2038,-126
620,2017,-130
601,2004,-130
598,1990,-135
552,1982,-201
509,1983,-200
437,1962,-87
479,1948,-21
549,1947,18
492,2030,-4
297,2208,69
-4,2315,206
-64,2053,143
-92,1869,-7
23,1740,-224
147,1840,-161
325,1954,-75
466,2125,119
495,2031,296
494,2086,350
403,1975,309
391,1884,222
248,1978,125
104,1978,-22
51,2135,0
112,2307,112
151,2353,158
96,2246,70
92,2217,-106
207,2297,-15
292,2487,142
260,2496,334
414,2199,448
439,1704,171
682,1612,87
714,1791,-88
617,2029,-75
512,2036,18
227,1811,-5
347,2057,3
536,2169,156
693,2120,103
724,2174,66
709,2148,61
613,1989,10
454,1923,12
299,1859,-18
269,1903,72
458,1982,19
720,1846,-190
730,1623,-128
415,1689,185
372,1738,217
653,1660,317
787,2030,505
637,2350,598
433,2357,562
423,2316,685
526,2313,662
489,2243,775
380,2255,831
407,2045,826
585,1903,774
575,1723,688
468,1630,657
354,1661,694
298,1654,698
387,1763,739
411,1790,783
433,1826,807
427,1762,783
461,1744,813
481,1688,770
505,1616,738
478,1585,751
401,1584,739
351,1636,755
255,1696,819
207,1755,875
302,1919,882
388,1864,978
441,1815,1016
540,1675,976
637,1589,1003
633,1664,1080
474,1710,1158
187,1970,1239
-63,3043,1273
399,3563,599
328,2904,597
-132,1103,918
-48,1319,400
346,2208,-257
385,2363,-152
286,2202,112
234,1877,249
267,1925,318
279,2015,235
10,1912,87
74,1892,271
340,1900,324
524,1830,76
448,1809,195
321,1640,136
201,1717,53
305,1702,97
385,1876,220
453,1819,126
448,1722,70
422,1689,124
561,1783,-63
662,1940,-345
550,2184,-207
404,2163,-103
533,2330,-23
608,2766,30
437,2611,-9
1125,2481,-447
768,2984,-119
947,2762,-531
686,2591,-817
-34,2327,-801
-525,2235,-644
-640,2431,31
-166,2475,-309
561,2659,-380
862,2174,-258
578,2221,-137
200,2066,-44
190,1991,48
396,1688,132
269,1296,173
464,1142,154
364,1126,140
121,1108,325
102,1155,374
-53,1072,401
-68,865,368
22,836,487
180,1034,515
293,1803,622
579,2860,982
684,3720,154
18,3953,488
699,3604,1984
751,1651,1870
1059,2498,1634
413,3096,218
-1015,1742,-522
-1098,1735,126
439,2337,334
560,1568,92
79,1136,-530
-629,1364,-532
-199,2799,79
113,2690,492
225,1780,605
414,1368,91
495,1404,-229
340,1714,-105
191,1893,125
121,1848,216
262,1683,13
434,1576,-131
541,1705,-41
433,1943,90
347,1986,71
483,1847,0
559,1785,-296
551,2079,-447
220,2333,-318
429,2248,-502
584,2378,-180
261,2575,144
409,2400,-84
866,2541,-281
1009,2763,-201
887,2827,-487
602,2430,-1040
-95,2399,-891
-634,2569,-259
-653,2221,-330
-15,2601,-13
950,2535,-229
694,2005,-283
658,2065,-155
308,2089,200
230,2116,324
155,1708,120
217,1422,2
379,1289,108
305,1135,208
143,1130,387
-45,1277,349
-9,1149,353
0,896,310
79,830,405
203,1017,429
335,1719,677
534,2550,1192
731,3519,166
436,4142,738
657,3245,1988
211,2352,2038
403,2991,897
-66,3053,358
-640,1814,-79
9,1797,163
407,996,70
210,860,-251
-37,1382,-553
-120,2868,-183
180,3086,413
-68,1866,694
329,1565,405
434,1262,-13
446,1561,-18
361,1950,122
223,2028,167
148,1677,181
242,1566,130
406,1554,-51
346,1671,-130
226,1885,-4
237,1893,91
331,1991,302
573,2104,87
652,2075,-273
521,2148,-37
606,2107,-132
823,2281,-226
913,2467,63
446,2987,153
853,2933,-325
1036,2743,-693
377,2453,-567
-222,2555,-603
-891,2612,-217
-983,2321,31
-331,2298,-86
623,2461,135
1096,2217,-91
863,1993,54
496,1997,278
329,1988,470
173,1770,349
167,1440,219
214,1197,110
210,1031,316
118,1111,526
-29,1182,528
-67,1097,548
113,978,523
243,977,595
322,1380,660
371,2182,797
609,3045,620
255,3622,275
350,3375,1421
457,2010,1647
474,794,1392
312,1533,1411
41,3462,435
-736,4135,-584
-693,2843,281
443,1835,411
-102,610,-107
230,868,-209
553,1558,-439
243,2711,-403
-489,2489,508
92,2290,919
523,1836,294
255,1497,94
326,1624,118
296,1799,-21
198,1762,96
108,1615,185
273,1757,21
384,1776,124
314,1702,116
393,1862,120
328,1918,157
392,2136,293
516,2261,96
521,2209,-29
855,2057,-53
1034,2147,27
950,2277,237
989,2531,-206
914,3067,-270
809,2903,-552
127,2726,-608
-737,2858,-431
-1068,2789,-6
-641,2598,0
168,2462,-203
1210,2310,-181
1135,2275,327
718,1988,321
653,2318,423
380,1514,372
299,1367,332
370,1410,421
315,1387,530
79,1191,407
-71,1047,481
-31,973,472
73,939,486
131,989,578
247,1316,722
403,1754,831
413,1994,806
323,2127,703
216,2608,652
-61,3105,752
-71,2798,1132
36,1982,1217
-354,2332,1532
-254,3065,1351
34,3287,713
-159,2708,193
213,1911,176
365,929,-59
589,886,-96
638,1763,-314
337,2472,-58
64,2247,438
126,2003,569
161,1913,401
44,1430,180
-38,1568,80
167,1884,106
232,1926,289
261,1854,319
319,1643,303
328,1569,138
395,1752,89
336,1734,50
253,1686,74
196,1767,213
139,1944,287
367,2048,202
387,2064,12
661,1922,-171
1232,2114,-354
1160,2616,83
1106,2645,-60
894,3024,-18
1011,3117,-406
850,2935,-657
179,2663,-742
-497,2724,-668
-924,2406,-118
-628,2110,-164
51,2279,-157
742,2654,-46
758,2141,-226
528,1927,91
458,2260,355
472,1966,374
315,1543,304
226,1320,123
308,1143,177
231,1177,336
-20,1158,271
-23,1074,330
85,928,440
193,1026,612
296,1421,787
321,2164,698
392,3065,47
20,3269,100
229,3342,1573
146,1569,1607
585,1893,853
254,2986,-85
-362,3626,-298
309,2836,439
736,1662,175
-61,500,-203
117,973,-106
-511,1959,-554
-565,3375,92
-574,2381,860
203,1828,355
620,1802,92
657,1973,-27
440,2043,-129
141,1948,-6
87,1965,-4
172,2008,49
186,2125,106
245,2182,117
388,2064,97
347,2018,82
271,2091,74
369,2095,-12
583,1984,-239
579,1941,-319
431,1879,-26
558,1834,0
695,1935,52
621,2114,3
209,2275,-125
255,2372,16
103,2442,106
-445,2624,242
-628,2389,223
-288,1942,106
139,1675,189
341,1634,234
212,1783,339
15,2036,448
-54,2054,374
39,1972,325
161,1920,394
190,1793,334
247,1744,240
209,1912,161
137,2131,139
46,2137,81
-94,2206,152
-80,2512,300
-16,2782,251
-79,2635,139
-20,2150,15
19,1816,66
48,1766,120
72,1841,128
72,1925,131
70,1980,105
146,2057,48
156,2151,45
121,2226,50
92,2188,47
109,2112,-1
117,2039,1
80,2017,3
2,2027,8
-23,2073,10
-25,2089,-10
10,2100,-11
35,2094,-26
5,2102,-17
-30,2139,-1
-16,2136,-7
30,2083,-56
41,2089,-45
41,2094,-2
93,2074,-14
139,2060,-26
148,2068,-41
138,2077,-56
126,2097,-12
114,2083,-3
100,2058,-8
86,2044,-30
63,2079,-27
60,2095,8
86,2068,9
125,2083,-28
111,2118,-40
77,2122,-56
-5,2109,-54
-33,2124,-15
-70,2107,-59
-92,2123,-52
-75,2145,-28
-28,2106,-32
-36,2123,-33
-59,2289,-86
100,2326,2
127,2169,-107
-2,1867,99
25,1681,439
224,1828,413
311,2051,381
147,1883,284
-200,1814,250
-529,2037,278
-462,2297,280
-310,2313,209
-213,2226,280
-209,2177,250
-183,2129,264
-119,2059,190
-171,1918,132
-301,1894,182
-301,1979,206
-290,2032,203
-280,2036,332
-172,1987,394
-102,1894,403
-97,1861,447
-140,1839,578
-184,1749,782
-80,1838,758
-140,1876,425
-242,2122,-67
-184,2768,-332
-11,3237,-134
431,2276,245
441,1790,-6
1399,3012,304
1412,2853,264
442,1566,-20
405,1196,-174
321,1491,-127
201,2178,-183
-135,2475,112
-235,2128,186
42,1970,161
408,2018,83
594,1998,14
532,1966,138
362,1942,213
274,1989,245
348,2039,193
416,2067,120
399,2108,153
342,2037,194
295,1893,142
249,1997,105
249,2074,91
310,1971,55
334,1951,71
352,2034,128
306,2111,105
259,2197,37
133,2296,-168
-100,2270,-150
-147,2160,47
-137,2090,362
23,2048,590
461,1893,562
618,1959,790
465,2327,972
730,2109,936
706,2040,783
348,1809,645
174,1519,560
143,1320,482
99,1400,542
29,1637,693
12,1992,875
102,2166,835
173,2055,615
132,1856,519
-45,1828,521
-136,1942,583
-125,2018,632
-87,2007,650
-70,1957,558
-59,1889,567
-82,1856,514
-108,1966,465
-293,2081,550
-402,2239,546
-322,2503,284
-139,2477,336
16,2259,214
109,2482,258
461,2940,131
484,2329,-81
167,1498,156
206,1172,-19
639,1694,-214
633,2340,137
625,2477,134
499,2105,63
610,1884,-13
719,1896,-51
671,2015,-87
601,2035,27
591,2082,84
584,2001,157
397,1954,172
233,1992,228
123,2096,226
126,2093,273
69,1962,355
221,1892,178
368,1933,207
478,2018,27
380,2116,-16
347,2052,-36
352,2037,-124
371,2098,-121
301,2124,-2
261,2070,35
280,2015,96
318,2055,146
318,2093,143
345,2073,85
389,2042,24
443,2017,30
440,2003,60
402,2012,59
341,2052,78
262,2075,70
237,2092,74
279,2088,92
350,2057,74
400,2040,79
407,2014,91
381,2023,78
317,2076,52
237,2097,75
195,2083,68
206,2058,63
254,2053,97
266,2042,96
279,2041,83
270,2075,94
234,2086,75
216,2080,86
223,2065,87
240,2065,93
257,2067,103
272,2052,137
311,2011,136
359,2013,130
393,2040,150
389,2028,157
361,2006,169
423,2012,157
469,2013,151
482,2013,144
457,2014,161
432,2028,155
418,2035,159
409,2039,148
398,2048,141
367,2073,127
324,2076,103
256,2055,119
214,2056,128
209,2064,142
248,2036,110
275,2015,118
287,2025,120
287,2055,145
322,2071,159
339,2056,160
307,2029,131
248,2024,114
168,2066,107
161,2080,114
189,2066,102
245,2051,112
288,2051,117
290,2045,133
358,2076,123
467,2118,67
364,2084,92
327,2023,116
278,1992,102
188,2010,164
171,2046,139
176,2041,60
209,2074,55
179,2090,33
120,2055,66
179,2041,74
209,2066,63
199,2077,107
216,2087,84
220,2075,81
207,2057,67
162,2038,77
216,2033,100
309,2051,127
309,2067,109
272,2086,95
252,2054,113
250,2040,107
244,2055,106
251,2074,104
250,2054,89
253,2030,108
302,2047,115
336,2054,114
335,2055,103
329,2072,86
304,2048,71
288,2052,78
289,2047,90
322,2030,84
357,2030,75
339,2048,83
324,2064,89
315,2054,80
295,2056,70
301,2075,78
310,2057,95
300,2041,103
309,2029,85
269,2052,74
248,2060,93
252,2059,95
273,2069,85
266,2066,79
252,2059,94
